 346736.8 	 67352.59 	-1.570756 	
 363078 	 64321.22 	-1.570756 	
 380189.3 	 61426.29 	-1.570755 	
 398107.1 	 58661.66 	-1.570755 	
 416869.3 	 56021.45 	-1.570755 	
 436515.7 	 53500.07 	-1.570755 	
 457088 	 51092.17 	-1.570755 	
 478629.9 	 48792.65 	-1.570755 	
 501187 	 46596.62 	-1.570755 	
 524807.2 	 44499.43 	-1.570755 	
 549540.6 	 42496.63 	-1.570755 	
 575440.3 	 40583.92 	-1.570755 	
 602559.9 	 38757.34 	-1.570754 	
 630957.6 	 37012.97 	-1.570754 	
 660693.7 	 35347.12 	-1.570754 	
 691831.2 	 33756.24 	-1.570754 	
 724436.2 	 32236.96 	-1.570754 	
 758577.8 	 30786.06 	-1.570754 	
 794328.4 	 29400.46 	-1.570753 	
 831763.9 	 28077.22 	-1.570753 	
 870963.7 	 26813.54 	-1.570753 	
 912010.9 	 25606.73 	-1.570753 	
 954992.6 	 24454.24 	-1.570753 	
 1000000 	 23353.62 	-1.570752 	
 1047129 	 22304.76 	-1.570752 	
 1096478 	 21303 	-1.570752 	
 1148154 	 20346.24 	-1.570752 	
 1202264 	 19432.45 	-1.570751 	
 1258925 	 18559.7 	-1.570751 	
 1318256 	 17726.15 	-1.570751 	
 1380384 	 16930.03 	-1.570751 	
 1445439 	 16169.67 	-1.57075 	
 1513561 	 15443.45 	-1.57075 	
 1584893 	 14749.86 	-1.57075 	
 1659586 	 14087.41 	-1.570749 	
 1737800 	 13454.72 	-1.570749 	
 1819702 	 12850.42 	-1.570748 	
 1905462 	 12273.29 	-1.570748 	
 1995263 	 11722.07 	-1.570748 	
 2089297 	 11195.61 	-1.570747 	
 2187763 	 10692.79 	-1.570747 	
 2290868 	 10212.55 	-1.570746 	
 2398834 	 9753.888 	-1.570746 	
 2511887 	 9315.821 	-1.570745 	
 2630269 	 8897.429 	-1.570744 	
 2754229 	 8497.829 	-1.570744 	
 2884032 	 8116.175 	-1.570743 	
 3019952 	 7751.661 	-1.570742 	
 3162278 	 7403.518 	-1.570742 	
 3311311 	 7071.012 	-1.570741 	
 3467368 	 6753.437 	-1.57074 	
 3630780 	 6450.127 	-1.57074 	
 3801893 	 6160.438 	-1.570739 	
 3981071 	 5883.761 	-1.570738 	
 4168693 	 5619.509 	-1.570737 	
 4365157 	 5367.125 	-1.570736 	
 4570881 	 5126.076 	-1.570735 	
 4786299 	 4895.854 	-1.570734 	
 5011870 	 4675.97 	-1.570733 	
 5248072 	 4465.961 	-1.570732 	
